model_name,temperature,agent,taskName,required_items,taskDescription,detailedSetting,goalSetting,scoringSystem,ObjectsData,TaskID,name,TaskOrder,Agent,nObjects,userSetting
gpt-4o-mini-2024-07-18,1,naive,Newspaper Reading Challenge,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Clock', 'quantity': 1}, {'name': 'Chair', 'quantity': 1}]",One person reads a selected article from the newspaper within a set time limit while noting key points.,The participant sits in a chair with the newspaper placed on a desk or a lap. The clock is used to time the reading session.,To read and summarize the article’s key points within 10 minutes.,The participant earns 1 point for each key point summarized correctly. A maximum of 10 points can be scored within the time limit.,"['Newspaper', 'Clock', 'Chair']",41,few_dummy15_0.0,0,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Artistic Pillow Toss,"[{'name': 'Pillows', 'quantity': 2}, {'name': 'Sofa', 'quantity': 1}, {'name': 'Dummy', 'quantity': 1}]","Players take turns tossing pillows at the dummy, aiming to knock it down.","The sofa is positioned as a seating area for the players. The dummy is placed a few feet in front of the sofa, and the pillows are used as projectiles for the activity.",To knock down the dummy with the pillows while standing a set distance away from it.,"Each successful hit on the dummy scores 2 points. If the dummy is knocked over, an additional 5 points are awarded. The player with the highest score after 5 rounds wins.","['Pillow', 'Sofa', 'Dummy']",42,few_dummy15_0.0,1,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Creative Writing Session,"[{'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Chair', 'quantity': 1}, {'name': 'Lamp', 'quantity': 1}]",The participant writes a short creative story or poem using a prompt.,"The participant sits in the chair under the lamp for adequate light. The pen and notebook are placed on a desk, ready for writing.",To produce a short story or poem within 30 minutes based on a given prompt.,"Stories are evaluated and scored out of 10 based on creativity, originality, and coherence. An additional 2 points can be awarded for sharing the piece with the other person present in the room.","['Notebook', 'Pen', 'Chair', 'Lamp']",43,few_dummy15_0.0,2,GPT-4o-mini,4,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Notebook Story Challenge,"[{'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",The participant writes a short story using prompts from the notebook.,"Sit at a desk with the notebook and pen. Choose a random prompt from the notebook (which can be a word, phrase, or theme written on pages). Set a timer for 10 minutes.",To create an engaging short story based on the chosen prompt within the time limit.,"Score on a scale from 1 to 10 based on creativity, coherence, and enjoyment of the story. A score of 10 indicates an outstanding story, while a score of 1 indicates a lack of effort or coherence.","['Notebook', 'Pen']",44,few_dummy16_0.0,0,GPT-4o-mini,2,dummy_few
gpt-4o-mini-2024-07-18,1,naive,DIY Art Gallery,"[{'name': 'Paintings', 'quantity': 2}, {'name': 'Book', 'quantity': 5}, {'name': 'Sofa', 'quantity': 1}]",Create a mini art gallery by displaying the paintings alongside an open book for descriptions.,Arrange the sofa as the focal point of the room. Place the two paintings on the wall above the sofa. Use one of the books to create descriptions for the paintings (written or recited) while sitting on the sofa.,To display the two paintings as if in a gallery while providing artistic commentary or interpretations from the book.,"Audience appreciation can be rated on a scale of 1 to 10, based on engagement and insightfulness of the commentary, where 10 represents excellent presentation.","['Paintings', 'Book', 'Sofa']",45,few_dummy16_0.0,1,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Clock Viewing Game,"[{'name': 'Clock', 'quantity': 1}, {'name': 'Tissue', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}]","Observe the clock and note the time at regular intervals, using tissues and the waste paper ball for a fun twist.","Position yourself in front of the clock. Each minute, take a note of the time seen on the clock and crumple up a tissue after noting it. At the end of 10 minutes, toss the waste paper ball into a specific target location (like a trash can).",Keep track of the time accurately while efficiently tossing the waste paper ball into a designated area.,"1 point for each correct time noted (up to 10), and an additional 5 points for successfully landing the waste paper ball in the trash can. Total achievable points: 15.","['Clock', 'Tissue', 'Waste paper ball']",46,few_dummy16_0.0,2,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Book Title Challenge,"[{'name': 'Books', 'quantity': 5}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",Participants create fictional book titles based on themes from the books available.,"Both players choose a book from the stack of 5 and skim through it for inspiration. They will have the notebook and pen ready to jot down their creative titles. The room should be calm, perhaps with the lamp on for lighting, and a comfortable area set up, such as the sofa or chair for each participant to sit and write.",The goal is to come up with the most creative and interesting book titles that reflect the themes or styles of the chosen books.,Each participant presents their titles after a set time (10 minutes). They can vote for each other's titles based on creativity and relevance (1-5 points each title). The winner has the highest total score after combining points from all votes.,"['Book', 'Notebook', 'Pen']",47,few_dummy17_0.0,0,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Chair Jenga,"[{'name': 'Chairs', 'quantity': 4}, {'name': 'Waste paper ball', 'quantity': 1}]",A game that involves balancing waste paper balls on chairs without them falling.,"Arrange the chairs in a circle with a little space in between each. Players take turns placing the waste paper ball on a chair, aiming to balance it while avoiding having it fall. Each player can use only their hands to place the ball.",The goal is to successfully balance the waste paper ball on the chair for the longest time without it falling.,"Each successful placement earns 1 point. If a ball falls, the player who placed it loses 1 point. The game continues until everyone has had 5 turns, and the player with the most points at the end wins.","['Chair', 'Waste paper ball']",48,few_dummy17_0.0,1,GPT-4o-mini,2,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Poster Design Contest,"[{'name': 'Poster', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Chairs', 'quantity': 2}]",Participants create their own designs for a poster using the concepts from the available materials.,"Set the poster up on a visible surface, like the desk. Each participant will sit on a chair with the notebook and pen to brainstorm ideas. They can sketch or outline their concepts for a poster design inspired by anything they can think of.",The goal is to come up with the most engaging and creative poster concept within a set period (30 minutes).,"After the time is up, each participant presents their poster idea. They will receive points from the other participant based on creativity and presentation (1-10 scale). The participant with the highest cumulative score wins.","['Poster', 'Notebook', 'Pen', 'Chair']",49,few_dummy17_0.0,2,GPT-4o-mini,4,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Cup Stacking Challenge,"[{'name': 'Cup', 'quantity': 2}]",One person attempts to stack the cups in a specified formation while balancing stability.,"The two cups are placed on a flat surface, such as a desk. The player stands at a comfortable distance and must stack the cups in a tower as high as possible without them falling.",The objective is to create the tallest freestanding stack of cups within a 2-minute time limit.,1 point for each cup successfully placed on the stack. Additional 5 points if the stack remains standing for at least 10 seconds after attempting to add the last cup. The total score will be the sum of points from cups stacked plus any bonus points.,['Cup'],50,few_dummy18_0.0,0,GPT-4o-mini,1,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Creative Writing Contest,"[{'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",A person writes a short story or poem using the items as inspiration.,"The player sits at a desk with the notebook and pen. They must choose one or more items from the room (e.g., a book or poster) for inspiration and then spend 15 minutes writing.",The goal is to create a cohesive and creative piece of writing based on inspirations from the room.,"Participants self-score their piece on creativity, clarity, and engagement, each rated on a scale of 1-10. The total score is the sum of these three ratings.","['Notebook', 'Pen']",51,few_dummy18_0.0,1,GPT-4o-mini,2,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Pillow Toss Game,"[{'name': 'Pillow', 'quantity': 2}]",A fun throwing game where the player tosses pillows into designated targets.,Set two chairs about 5 feet apart in the room. Place the pillows on one chair. The player stands a few feet away and aims to throw the pillows to land on the opposite chair.,The goal is to land as many pillows as possible on the opposite chair within 5 attempts.,2 points for every pillow that lands completely on the chair. 1 point if the pillow hangs off the edge but does not touch the ground. The total score will be the sum of points from all successful tosses.,['Pillow'],52,few_dummy18_0.0,2,GPT-4o-mini,1,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Newspaper Sculpture Challenge,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Bowl', 'quantity': 2}]",Participants create sculptures using crumpled newspaper and the provided bowls.,"The newspaper is placed on a table, and each participant receives a bowl to retain their created sculpture. The pen is available for them to jot down ideas and sketch preliminary designs if they wish.",To create the most impressive or creative sculpture using only the newspaper within a time limit of 15 minutes.,"Creativity (0-5 points): Based on originality and design. Structure (0-5 points): How stable and well-formed the sculpture is. A total of 10 points can be earned, and the participant with the highest score wins.","['Newspaper', 'Pen', 'Bowl']",53,few_dummy19_0.0,0,GPT-4o-mini,3,dummy_few
